"SampleID","Acipenser.fulvescens","Aix","Ambloplites.rupestris","Ameiurus","Ameiurus.natalis","Amia.calva","Aplodinotus.grunniens","asian_carp","Bison.bonasus","Bos.taurus","Canis.lupus","Carassius.auratus","Castor.canadensis","Catostomidae","Catostomus.commersonii","Cervus.elaphus","Chelydra.serpentina","Chrysemys.picta","Coregonus","Cottus.bairdii","Cyprinella.spiloptera","Cyprinidae","Cyprinus.carpio","Dorosoma.cepedianum","Esox.lucius","Esox.masquinongy","Etheostoma.exile","Etheostoma.flabellare","Etheostoma.nigrum","Fundulus.diaphanus","Gavia","Graptemys","Hiodon","Homo.sapiens","Hypophthalmichthys.molitrix","Ictaluridae","Ictalurus","Ictalurus.punctatus","Lepisosteus","Lepomis","Lepomis.cyanellus","Lepomis.macrochirus","Macrhybopsis","Meleagris.gallopavo","Melogale.moschata","Micropterus.dolomieu","Micropterus.salmoides","Morone.chrysops","Moxostoma","no_hits","Notemigonus.crysoleucas","Notropis","Notropis.volucellus","Odocoileus","Oncorhynchus.mykiss","Perca.flavescens","Percina","Percina.caprodes","Percopsis.omiscomaycus","Pimephales.promelas","Polydon.spathula","Pomoxis.nigromaculatus","Procyon.lotor","Pylodictis.olivaris","Salmo.trutta","Sander.canadensis","Sander.vitreus","Scaphirhynchus.platorynchus","Sciurus.carolinensis","Sus.scrofa","Sylvilagus.floridanus","Tamias.striatus","Trachemys.scripta","Umbra.limi","SampleName","Lake"
"X254","   0","   0","   0","   0","   0","   0","   0"," 366","   0"," 923","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 309","   0","   0","1934","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","SPA27","Sparkling"
"X255"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","47"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","SPA28","Sparkling"
"X256","  0","  0","  0","  0","  0","  0","  0"," 66","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","269","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPA29","Sparkling"
"X257"," 0"," 0","11"," 0"," 0"," 0"," 0","21"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","36"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","91"," 0"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","SPA30","Sparkling"
"X258","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","323","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPABLK1","Sparkling"
"X259"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","83"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","SPABLK2","Sparkling"
"X26","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1274","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 358","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","TRT24","Trout"
"X260","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 15","  0","  0","103","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","SPABLK3","Sparkling"
"X261"," 0"," 0"," 0"," 0"," 0"," 0","38"," 0"," 0","80"," 0"," 0"," 0","62"," 0"," 0"," 0"," 0"," 0"," 0"," 0","25"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","60"," 0"," 0","58"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-1","UMR_13"
"X262","  0","  0","  0","  0","  0","  0","120","  0","  0","175","  0","  0","  0","156","  0","  0","  0","  0","  0","  0","  0"," 29","  0","  0","  0","  0","  0","  0"," 25","  0","  0"," 16","  0","110","  0","  0"," 70","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-2","UMR_13"
"X263"," 0"," 0"," 0"," 0"," 0"," 0","26"," 0"," 0","74"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","46"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 0"," 0"," 0"," 0"," 0","55"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","27"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-3","UMR_13"
"X264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NTC11",NA
"X265","  0","  0","  0","  0","  0","  0"," 70","  0","  0","151","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 44"," 55","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 32","  0","  0"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 16"," 30","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 17","  0","  0","  0","  0","13-4","UMR_13"
"X266"," 0"," 0"," 0"," 0"," 0"," 0","22"," 0"," 0","38"," 0"," 0"," 0","25"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-5","UMR_13"
"X267","  0","  0","  0","  0","  0","  0"," 22","  0","  0","232","  0","  0","  0"," 89","  0","  0","  0","  0","  0","  0","  0"," 35"," 41","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 21","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-6","UMR_13"
"X268"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 0"," 0","22"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-7","UMR_13"
"X269"," 0"," 0"," 0"," 0"," 0"," 0","20"," 0"," 0","48"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","19"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-8","UMR_13"
"X27","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 76","  0","  0","  0","  0"," 42","  0"," 65","  0","  0","  0","  0","168","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","212","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","TRT25","Trout"
"X270","  0","  0","  0","  0","  0","  0","171","  0","  0","214","  0","  0","  0","113","  0","  0","  0","  0","  0","  0","  0"," 83"," 45","  0","  0","  0","  0","  0"," 23","  0","  0","  0","  6","  0","  0","  0"," 36","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 28","  0","  0"," 23","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-9","UMR_13"
"X271","  0","  0","  0","  0","  0","  0"," 82","  0","  0","124","  0","  0","  0"," 70","  0","  0","  0","  0","  0","  0","  0"," 70"," 34","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 29","  0","  0"," 81","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 23","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-10","UMR_13"
"X272","  0","  0","  0","  0","  0","  0"," 95","  0","  0","153","  0","  0","  0"," 67"," 27","  0","  0","  0","  0","  0","  0"," 82"," 28"," 14","  0","  0","  0","  0","  0","  0","  0","  0","  0","116","  0","  0"," 62","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 41","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 35","  0","  0"," 19","  0","  0","  0","  0","13-11","UMR_13"
"X273"," 0"," 0"," 0"," 0"," 0"," 0","38"," 0"," 0","74"," 0"," 0"," 0","62"," 0"," 0"," 0"," 0"," 0"," 0"," 0","38"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4","12"," 0"," 0","41"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-12","UMR_13"
"X274"," 0"," 0"," 0"," 0"," 0"," 0","42"," 0"," 0","76"," 0"," 0"," 0","32"," 0"," 0"," 0"," 0"," 0"," 0"," 0","22","55"," 0"," 0"," 0"," 0"," 0","16"," 0"," 0"," 0"," 0","43"," 0"," 0","29"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-13","UMR_13"
"X275"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0","52"," 0"," 0"," 0","26"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0","13-14","UMR_13"
"X276"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","23"," 0"," 0"," 0"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-15","UMR_13"
"X277"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0","13"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-16","UMR_13"
"X278","  0","  0","  0","  0","  0","  0","131","  0","  0","151","  0","  0","  0"," 47","  0","  0","  0","  0","  0","  0","  0","120"," 12","  0","  0","  0","  0","  0"," 19","  0","  0","  0","  0"," 86","  0","  0","  0","  0","  5","  0","  0","  0","  0","  0","  0","  0","  0"," 20"," 73","  0","  0","  0","  0"," 36","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 27","  0","  0","  0","  0","  0","  0","  0","13-17","UMR_13"
"X279","  0","  0","  0","  0","  0","  0","102","  0","  0","404","  0","  0","  0","176","  0","  0","  0","  0","  0","  0","  0","130","123","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 17","  0","  0","  0","  0"," 12","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 25","  0","  0","  0","  0"," 44","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 13","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-18","UMR_13"
"X28","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","2366","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1205","   0","   0","   0","   0","   0","   0"," 889","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","4490","   0","   0","   0","   0","   0","   0","   0","   0","8211","   0","   0","   0"," 787","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","TRT26","Trout"
"X280","  0","  0","  0","  0","  0","  0"," 70","  0","  0","178","  0","  0","  0"," 89","  0","  0","  0","  0","  0","  0","  0","  0"," 30","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 92","126","  0","  0"," 45","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 10","  0","  0","  0"," 29","  0","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-19","UMR_13"
"X281","  0","  0","  0","  0","  0","  0"," 53","  0","  0","104","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 27","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 13"," 67","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-20","UMR_13"
"X282","  0","  0","  0","  0","  0","  0"," 59","  0","  0","116","  0","  0","  0","100","  0","  0","  0","  0","  0","  0","  0"," 67"," 25","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 49","  0","  0"," 99","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-21","UMR_13"
"X283","  0","  0","  0","  0","  0","  0"," 32","  0","  0","113","  0","  0","  0"," 72","  0","  0","  0","  0","  0","  0","  0"," 47","  0","  0","  0","  0","  0","  0"," 23","  0","  0","  0"," 15"," 29","  0","  0"," 47","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-22","UMR_13"
"X284"," 0"," 0"," 0"," 0"," 0"," 0","75"," 0"," 0","55"," 0"," 0"," 0","27"," 0"," 0"," 0"," 0"," 0"," 0"," 0","72"," 0"," 0"," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0","33"," 0"," 0","23"," 0"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","29"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-23","UMR_13"
"X285"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","83"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 0"," 0"," 0","43"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","15"," 0"," 0","34"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-24","UMR_13"
"X286"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","85"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","41"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-25","UMR_13"
"X287"," 0"," 0"," 0"," 0"," 0"," 0","21"," 0"," 0","78"," 0"," 0"," 0"," 0","25"," 0"," 0"," 0"," 0"," 0"," 0","33"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0","23"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-26","UMR_13"
"X288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NTC12",NA
"X289"," 0"," 0"," 0"," 0"," 0"," 0","25"," 0"," 0","17"," 0"," 0"," 0","26"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","35"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","17"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-27","UMR_13"
"X29","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 573","   0","   0","   0","   0","   0","   0","   0","   0","2657","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","5019","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1433","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1085","TRT27","Trout"
"X290"," 0"," 0"," 0"," 0"," 0"," 0","30"," 0"," 0","21"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","22"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","51"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","26"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-28","UMR_13"
"X291"," 0"," 0"," 0"," 0"," 0"," 0","49"," 0"," 0","25"," 0"," 0"," 0","28"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","26"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","24"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-29","UMR_13"
"X292"," 0"," 0"," 0"," 0"," 0"," 0","23"," 0"," 0","56"," 0"," 0"," 0","59"," 0"," 0"," 0"," 0"," 0"," 0"," 0","37"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","15"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-30","UMR_13"
"X293","  0","  0","  0","  0","  0","  0","111","  0","  0"," 28","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 45","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","13-31","UMR_13"
"X294"," 0"," 0"," 0"," 0"," 0"," 0","50"," 0"," 0","68"," 0"," 0"," 0","33"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","23"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-32","UMR_13"
"X295"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","58"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","38"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","32"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","38"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-33","UMR_13"
"X296"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0","47"," 0"," 0"," 0","63"," 0"," 0"," 0"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","39"," 0"," 0"," 0"," 0"," 0"," 0"," 0","35"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","22"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13-34","UMR_13"
"X297","  0","  0","  0","  0","  0","  0"," 81","  0","  0","192","  0","  0","  0","231","  0","  0","  0","  0","  0","  0","  0","136"," 93","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","116","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-35","UMR_13"
"X298","  0","  0","  0","  0","  0","  0","214","  0","  0","310","  0","  0","  0","245","  0","  0","  0","  0","  0","  0","  0","103","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","300","  0","  0"," 19","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","13-36","UMR_13"
